COUNTY,LABEL,FULL_,FIPS,POP,Desc_,Metric,Value,Rate,Date,ObjectId
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,43.7,05/26/2020,15978
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,11946,,05/26/2020,15979
DOUGLAS,Douglas,Douglas County,35,342842,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3484.4,05/26/2020,15980
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,105,04/18/2020,15981
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,360,,04/18/2020,15982
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,15,,04/18/2020,15983
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,107.3,04/19/2020,15984
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,368,,04/19/2020,15985
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,16,,04/19/2020,15986
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,111.1,04/20/2020,15987
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,381,,04/20/2020,15988
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,17,,04/20/2020,15989
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,112,04/21/2020,15990
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,384,,04/21/2020,15991
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,17,,04/21/2020,15992
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,114.3,04/22/2020,15993
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,392,,04/22/2020,15994
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,18,,04/22/2020,15995
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,116.4,04/23/2020,15996
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,399,,04/23/2020,15997
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,18,,04/23/2020,15998
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,120.8,04/24/2020,15999
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,414,,04/24/2020,16000
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.9,05/03/2020,16001
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,52,,05/03/2020,16002
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,7,,03/26/2020,16003
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,639.1,05/03/2020,16004
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,22.4,03/27/2020,16005
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,160,,03/27/2020,16006
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,0,,05/04/2020,16007
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,7,,03/27/2020,16008
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.9,05/04/2020,16009
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,25.8,03/28/2020,16010
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.2,05/23/2020,16011
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.1,05/04/2020,16012
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,184,,03/28/2020,16013
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,72,,05/23/2020,16014
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,52,,05/04/2020,16015
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.3,05/13/2020,16016
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,10,,03/28/2020,16017
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,613,,04/12/2020,16018
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,885,05/23/2020,16019
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,639.1,05/04/2020,16020
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,61,,05/13/2020,16021
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.1,06/02/2020,16022
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,733,,06/03/2020,16023
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,30,03/29/2020,16024
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate per 100,000",,202.7,05/27/2020,16025
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,37,,04/12/2020,16026
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/24/2020,16027
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,0,,05/05/2020,16028
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,749.8,05/13/2020,16029
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,105,,06/02/2020,16030
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,46,,06/03/2020,16031
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,214,,03/29/2020,16032
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,11,,03/29/2020,16033
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,34.3,03/30/2020,16034
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,245,,03/30/2020,16035
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,11,,03/30/2020,16036
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,40,03/31/2020,16037
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,286,,03/31/2020,16038
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,13,,03/31/2020,16039
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,44,04/01/2020,16040
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,314,,04/01/2020,16041
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,14,,04/01/2020,16042
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,47.6,04/02/2020,16043
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,340,,04/02/2020,16044
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,16,,04/02/2020,16045
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,52.4,04/03/2020,16046
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,374,,04/03/2020,16047
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,18,,04/03/2020,16048
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,56.8,04/04/2020,16049
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,406,,04/04/2020,16050
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,22,,04/04/2020,16051
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,60.9,04/05/2020,16052
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,435,,04/05/2020,16053
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,25,,04/05/2020,16054
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,61.7,04/06/2020,16055
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,441,,04/06/2020,16056
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,28,,04/06/2020,16057
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,64,04/07/2020,16058
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,457,,04/07/2020,16059
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,28,,04/07/2020,16060
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,66.1,04/08/2020,16061
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,472,,04/08/2020,16062
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,30,,04/08/2020,16063
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,74.7,04/09/2020,16064
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,534,,04/09/2020,16065
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,32,,04/09/2020,16066
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,77,04/10/2020,16067
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,550,,04/10/2020,16068
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,33,,04/10/2020,16069
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,80.9,04/11/2020,16070
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,578,,04/11/2020,16071
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,35,,04/11/2020,16072
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,85.8,04/12/2020,16073
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96,05/24/2020,16074
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,45.1,06/03/2020,16075
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,1290.6,06/02/2020,16076
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/14/2020,16077
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,1.9,05/05/2020,16078
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.1,05/24/2020,16079
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.9,05/14/2020,16080
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,2,,06/03/2020,16081
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,54.9,06/03/2020,16082
EL PASO,El Paso,El Paso County,41,714395,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,89.7,04/13/2020,16083
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,695,,05/27/2020,16084
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,14784,,06/03/2020,16085
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,44,,05/27/2020,16086
DOUGLAS,Douglas,Douglas County,35,342842,"Total Testing Rate Per 100,000 People in Colorado by County","Rate Per 100,000",,4312.2,06/03/2020,16087
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,43.4,05/27/2020,16088
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,217.6,06/04/2020,16089
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,56.6,05/27/2020,16090
DOUGLAS,Douglas,Douglas County,35,342842,Colorado Case Counts by County,Cases,746,,06/04/2020,16091
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,12106,,05/27/2020,16092
EL PASO,El Paso,El Paso County,41,714395,Colorado Case Counts by County,Cases,641,,04/13/2020,16093
DOUGLAS,Douglas,Douglas County,35,342842,Number of Deaths by County,Deaths,47,,06/04/2020,16094
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,2.8,06/03/2020,16095
DOUGLAS,Douglas,Douglas County,35,342842,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,3531.1,05/27/2020,16096
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.1,05/14/2020,16097
EL PASO,El Paso,El Paso County,41,714395,Number of Deaths by County,Deaths,39,,04/13/2020,16098
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,74,,05/24/2020,16099
DOUGLAS,Douglas,Douglas County,35,342842,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,44.5,06/04/2020,16100
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,97.2,06/03/2020,16101
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,98.1,05/05/2020,16102
DOUGLAS,Douglas,Douglas County,35,342842,"Case Rates Per 100,000 People in Colorado by County","Rate Per 100,000",,203.9,05/28/2020,16103
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,64,,05/14/2020,16104
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,786.6,05/14/2020,16105
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/15/2020,16106
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.8,05/15/2020,16107
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.2,05/15/2020,16108
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,62,,05/15/2020,16109
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,762.1,05/15/2020,16110
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/16/2020,16111
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,96.8,05/16/2020,16112
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,3.2,05/16/2020,16113
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,62,,05/16/2020,16114
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,762.1,05/16/2020,16115
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/17/2020,16116
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.2,05/17/2020,16117
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.8,05/17/2020,16118
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Total Tests Performed,63,,05/17/2020,16119
CONEJOS,Conejos,Conejos County,21,8136,"Total Testing Rate Per 100,000 People in Colorado by County","Rate per 100,000",,774.3,05/17/2020,16120
CONEJOS,Conejos,Conejos County,21,8136,Colorado Case Counts by County,Cases,1,,05/18/2020,16121
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by PCR,,95.5,05/18/2020,16122
CONEJOS,Conejos,Conejos County,21,8136,Total COVID-19 Tests Performed in Colorado by County,Percent of tests by Serology,,4.6,05/18/2020,16123
